productName,category,batchNum,supplier,date,availableQty,damageQty,displayQty,description,isNil,isCancelled
5009/24,YOUR DECOR,213,SHREE ADHYA SHAKTI,08-08-2026,9,0,0,,FALSE,FALSE
5009/36,YOUR DECOR,211,SHREE ADHYA SHAKTI,08-08-2026,7,0,0,,FALSE,FALSE
5009/39,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,0,1,0,4 inch ,FALSE,FALSE
5009/39,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,22,0,0,,FALSE,FALSE
5009/112,YOUR DECOR,220,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
5010/150,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
5010/150,YOUR DECOR,214,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
5010/150,YOUR DECOR,212,SHREE ADHYA SHAKTI,08-08-2026,16,0,0,,FALSE,FALSE
5011/37,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,16,0,0,,FALSE,FALSE
5011/150,YOUR DECOR,211,SHREE ADHYA SHAKTI,08-08-2026,0,2,0,SCRATCH VADA,FALSE,FALSE
5011/150,YOUR DECOR,212,SHREE ADHYA SHAKTI,08-08-2026,12,0,0,,FALSE,FALSE
5012/47,YOUR DECOR,216,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
5012/47,YOUR DECOR,221,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
5012/160,YOUR DECOR,218,SHREE ADHYA SHAKTI,08-08-2026,9,0,0,,FALSE,FALSE
5012/162,YOUR DECOR,212,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
5012/164,YOUR DECOR,220,SHREE ADHYA SHAKTI,08-08-2026,4,0,0,220 & 223 BATCH MATCH THAI CHE,FALSE,FALSE
5012/164,YOUR DECOR,225,SHREE ADHYA SHAKTI,08-08-2026,32,0,0,,FALSE,FALSE
5012/164,YOUR DECOR,223,SHREE ADHYA SHAKTI,08-08-2026,4,0,0,220 & 223 BATCH MATCH THAI CHE,FALSE,FALSE
5013/02,YOUR DECOR,213,SHREE ADHYA SHAKTI,08-08-2026,4,0,0,,FALSE,FALSE
5013/02,YOUR DECOR,234,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
5013/02,YOUR DECOR,228,SHREE ADHYA SHAKTI,08-08-2026,4,0,0,,FALSE,FALSE
5013/165,YOUR DECOR,212,SHREE ADHYA SHAKTI,08-08-2026,5,0,0,212 & 214 BATCH MATCH THAI CHE,FALSE,FALSE
5013/165,YOUR DECOR,214,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,212 & 214 BATCH MATCH THAI CHE,FALSE,FALSE
5013/167,YOUR DECOR,220,SHREE ADHYA SHAKTI,08-08-2026,18,0,0,,FALSE,FALSE
5013/168,YOUR DECOR,208,SHREE ADHYA SHAKTI,08-08-2026,17,0,0,,FALSE,FALSE
5013/168,YOUR DECOR,210,SHREE ADHYA SHAKTI,08-08-2026,32,0,0,,FALSE,FALSE
6001/126,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,7,0,0,,FALSE,FALSE
6001/127,YOUR DECOR,212,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
6001/127,YOUR DECOR,213,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
6001/128,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
6001/128,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
6001/129,YOUR DECOR,215,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,YD 5115 SIMILLAR,FALSE,FALSE
6001/129,YOUR DECOR,207,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
6001/129,YOUR DECOR,208,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
6001/130,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
6001/131,YOUR DECOR,210,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
6001/131,YOUR DECOR,216,SHREE ADHYA SHAKTI,08-08-2026,10,0,0,,FALSE,FALSE
6001/132,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,23,0,0,,FALSE,FALSE
6001/132,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,4,0,0,,FALSE,FALSE
6001/133,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
6001/133,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
6001/134,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,4,0,0,,FALSE,FALSE
6001/135,YOUR DECOR,209,SHREE ADHYA SHAKTI,08-08-2026,9,0,0,,FALSE,FALSE
6001/136,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
6001/136,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
6002/101,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
6002/101,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
6002/102,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
6002/103,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
6002/105,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
6002/106,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
6002/106,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,7,0,0,,FALSE,FALSE
6002/106,YOUR DECOR,209,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
6002/106,YOUR DECOR,211,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
6002/137,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
6002/138,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,35,0,0,,FALSE,FALSE
6002/139,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,56,0,0,,FALSE,FALSE
6002/141,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
6002/143,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,18,0,0,,FALSE,FALSE
6002/144,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,31,0,0,,FALSE,FALSE
6002/145,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
6002/145,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
6003/108,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,14,0,0,,FALSE,FALSE
6003/109,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
6003/109,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,32,0,0,,FALSE,FALSE
6003/109,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,38,0,0,,FALSE,FALSE
6003/110,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
6003/111,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,26,0,0,,FALSE,FALSE
6003/113,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
6003/114,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
6003/115,YOUR DECOR,208,SHREE ADHYA SHAKTI,08-08-2026,7,0,0,,FALSE,FALSE
6003/116,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
6003/122,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,10,0,0,,FALSE,FALSE
6003/122,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,60,0,0,,FALSE,FALSE
6003/123,YOUR DECOR,239,SHREE ADHYA SHAKTI,08-08-2026,9,0,0,,FALSE,FALSE
6003/123,YOUR DECOR,224,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
6003/123,YOUR DECOR,225,SHREE ADHYA SHAKTI,08-08-2026,7,0,0,,FALSE,FALSE
6003/124,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,4,0,0,,FALSE,FALSE
6003/125,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
6004/148,YOUR DECOR,213,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
6004/148,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
6004/148,YOUR DECOR,208,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
6004/149,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,35,0,0,,FALSE,FALSE
6004/149,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
6004/155,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,13,0,0,,FALSE,FALSE
6004/170,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
6004/170,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
6004/170,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
6004/177,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,16,0,0,,FALSE,FALSE
6004/177,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
6004/178,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
6004/184,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
6004/185,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
6004/186,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,14,0,0,,FALSE,FALSE
6004/187,YOUR DECOR,222,SHREE ADHYA SHAKTI,08-08-2026,20,0,0,,FALSE,FALSE
6004/187,YOUR DECOR,220,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
6004/190,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,3,1,0,,FALSE,FALSE
6004/191,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
6005/103,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,10,0,0,,FALSE,FALSE
6005/123,YOUR DECOR,224,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
6005/128,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
6005/158,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,4,0,0,,FALSE,FALSE
6005/159,YOUR DECOR,212,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
6005/160,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,0,1,0,,FALSE,FALSE
6005/161,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,10,0,0,,FALSE,FALSE
6005/161,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
6005/162,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
6005/163,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,24,0,0,,FALSE,FALSE
6005/164,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
6005/164,YOUR DECOR,208,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
6005/164,YOUR DECOR,208,SHREE ADHYA SHAKTI,08-08-2026,27,0,0,,FALSE,FALSE
6005/165,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,4,0,0,,FALSE,FALSE
6005/165,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
6005/165,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
6005/168,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
6005/168,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,10,0,0,,FALSE,FALSE
6005/169,YOUR DECOR,212,SHREE ADHYA SHAKTI,08-08-2026,24,0,0,,FALSE,FALSE
6006/107,YOUR DECOR,209,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
6006/120,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,52,0,0,,FALSE,FALSE
6006/128,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
6006/130,YOUR DECOR,209,SHREE ADHYA SHAKTI,08-08-2026,19,0,0,,FALSE,FALSE
6006/148,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
6006/148,YOUR DECOR,208,SHREE ADHYA SHAKTI,08-08-2026,32,0,0,,FALSE,FALSE
6006/161,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
6006/168,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,7,0,0,,FALSE,FALSE
6006/168,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
6006/172,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,69,0,0,,FALSE,FALSE
6006/174,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,31,0,0,,FALSE,FALSE
6006/176,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,5,0,0,,FALSE,FALSE
6006/176,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
6006/177,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,29,0,0,,FALSE,FALSE
6006/178,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,26,0,0,,FALSE,FALSE
6007/127,YOUR DECOR,212,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
6007/172,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,7,0,0,,FALSE,FALSE
6007/172,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,19,0,0,,FALSE,FALSE
6007/187,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
6007/195,YOUR DECOR,210,SHREE ADHYA SHAKTI,08-08-2026,5,0,0,,FALSE,FALSE
6007/196,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
6007/199,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,13,0,0,,FALSE,FALSE
6007/200,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,15,0,0,,FALSE,FALSE
6007/200,YOUR DECOR,209,SHREE ADHYA SHAKTI,08-08-2026,7,0,0,,FALSE,FALSE
6007/201,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
6007/212,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
6007/212,YOUR DECOR,210,SHREE ADHYA SHAKTI,08-08-2026,9,0,0,,FALSE,FALSE
YD 5101,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,9,0,0,,FALSE,FALSE
YD 5102,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
YD 5103,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
YD 5104,YOUR DECOR,207,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
YD 5104,YOUR DECOR,208,SHREE ADHYA SHAKTI,08-08-2026,9,0,0,,FALSE,FALSE
YD 5104,YOUR DECOR,209,SHREE ADHYA SHAKTI,08-08-2026,17,0,0,,FALSE,FALSE
YD 5105,YOUR DECOR,210,SHREE ADHYA SHAKTI,08-08-2026,28,0,0,,FALSE,FALSE
YD 5106,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
YD 5107,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,25,0,0,,FALSE,FALSE
YD 5108,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
YD 5109,YOUR DECOR,208,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
YD 5110,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
YD 5111,YOUR DECOR,225,SHREE ADHYA SHAKTI,08-08-2026,7,0,0,,FALSE,FALSE
YD 5112,YOUR DECOR,213,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
YD 5112,YOUR DECOR,215,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
YD 5113,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
YD 5113,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,19,0,0,,FALSE,FALSE
YD 5114,YOUR DECOR,215,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
YD 5114,YOUR DECOR,210,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
YD 5115,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
YD 5116,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,5,0,0,,FALSE,FALSE
YD 5117,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
YD 5118,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
YD 5119,YOUR DECOR,209,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
YD 5119,YOUR DECOR,207,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
YD 5120,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
YD 5121,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,26,0,0,,FALSE,FALSE
YD 5122,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,7,0,0,,FALSE,FALSE
YD 5123,YOUR DECOR,207,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
YD 5123,YOUR DECOR,209,SHREE ADHYA SHAKTI,08-08-2026,12,0,0,,FALSE,FALSE
YD 5124,YOUR DECOR,215,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
YD 5125,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
YD 5126,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,5,0,0,,FALSE,FALSE
YD 5127,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,24,0,0,,FALSE,FALSE
YD 5128,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
YD 5128,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,19,0,0,,FALSE,FALSE
YD 5129,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,5,0,0,,FALSE,FALSE
YD 5130,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
YD 5131,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
YD 5132,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,37,0,0,,FALSE,FALSE
YD 5133,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,10,0,0,,FALSE,FALSE
YD 5133,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,5,0,0,,FALSE,FALSE
YD 5134,YOUR DECOR,208,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
YD 5135,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,9,0,0,,FALSE,FALSE
YD 5136,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
YD 5137,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,13,0,0,,FALSE,FALSE
YD 5138,YOUR DECOR,225,SHREE ADHYA SHAKTI,08-08-2026,18,0,0,,FALSE,FALSE
YD 5139,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,19,0,0,,FALSE,FALSE
YD 5140,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,25,0,0,,FALSE,FALSE
YD 5141,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
YD 5142,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,18,0,0,,FALSE,FALSE
YD 5143,YOUR DECOR,215,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
YD 5144,YOUR DECOR,207,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
YD 5144,YOUR DECOR,208,SHREE ADHYA SHAKTI,08-08-2026,12,0,0,,FALSE,FALSE
YD 5145,YOUR DECOR,212,SHREE ADHYA SHAKTI,08-08-2026,16,0,0,,FALSE,FALSE
YD 5145,YOUR DECOR,213,SHREE ADHYA SHAKTI,08-08-2026,13,0,0,,FALSE,FALSE
YD 5146,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
YD 5147,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
YD 5148,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,4,0,0,,FALSE,FALSE
YD 5148,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,9,0,0,,FALSE,FALSE
YD 1201,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
YD 1202,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,12,0,0,,FALSE,FALSE
YD 1203,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
YD 1204,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
YD 1204,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
YD 1205,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,10,0,0,,FALSE,FALSE
YD 1206,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
YD 1206,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,5,0,0,,FALSE,FALSE
YD 1207,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
YD 1208,YOUR DECOR,208,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
YD 1209,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
YD 1210,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
YD 1211,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,8,0,0,,FALSE,FALSE
YD 1212,YOUR DECOR,0,SHREE ADHYA SHAKTI,08-08-2026,0,0,0,,FALSE,FALSE
YD 1213,YOUR DECOR,201,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
YD 1214,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,5,0,0,,FALSE,FALSE
YD 1215,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
YD 1215,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,15,0,0,,FALSE,FALSE
YD 1216,YOUR DECOR,204,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
YD 1216,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,10,0,0,,FALSE,FALSE
YD 1217,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,1,0,0,,FALSE,FALSE
YD 1218,YOUR DECOR,203,SHREE ADHYA SHAKTI,08-08-2026,6,0,0,,FALSE,FALSE
YD 1219,YOUR DECOR,202,SHREE ADHYA SHAKTI,08-08-2026,3,0,0,,FALSE,FALSE
YD 1220,YOUR DECOR,205,SHREE ADHYA SHAKTI,08-08-2026,5,0,0,,FALSE,FALSE
YD 1220,YOUR DECOR,206,SHREE ADHYA SHAKTI,08-08-2026,2,0,0,,FALSE,FALSE
K11 3025,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,6,0,1,,FALSE,FALSE
K11 3027,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,4,1,0,6X4,FALSE,FALSE
K11 3057,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,4,0,0,,FALSE,FALSE
K11 3058,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,3,0,0,,FALSE,FALSE
K12 3009,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,3,0,1,,FALSE,FALSE
K12 3010,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,3,0,1,,FALSE,FALSE
K12 3019,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,7,0,1,,FALSE,FALSE
K12 3020,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,3,0,1,,FALSE,FALSE
K13 3007,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,3,0,1,,FALSE,FALSE
K13 3008,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,3,0,1,,FALSE,FALSE
K13 3011,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,3,0,1,,FALSE,FALSE
K13 3012,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,4,0,1,,FALSE,FALSE
K14 3005,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,2,0,1,,FALSE,FALSE
K14 3006,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,4,0,1,,FALSE,FALSE
K14 3011,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,2,0,1,,FALSE,FALSE
K14 3012,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,1,0,1,,FALSE,FALSE
K15 3021,KIWI DECOR,0,KETONE LAMINATES LLP,08-08-2026,4,0,1,,FALSE,FALSE
